business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
Subham kumar ( Advocate),Advocate and Lawyer,Lawyer,Lawyer,804406,Bihar Circle,Patna HQ Region,Gaya Division,"Ghosi SO Jehanabad, Ginji BO, Korra BO",+91 82103 86928,N/A,5.0,5.0,"Berthu niwas, Paramhans Rd, opposite Surya Narayan dham, Bihar 804408",804406,25.2167987,84.9998317,ChIJFZRJzVi18jkRxUAu22iVnMg,https://www.google.com/maps/place/?q=place_id:ChIJFZRJzVi18jkRxUAu22iVnMg,part_378,2026-09-20 20:35:38
Advocate Ravi Kumar,Advocate and Lawyer,Legal services,Legal services,804406,Bihar Circle,Patna HQ Region,Gaya Division,"Ghosi SO Jehanabad, Ginji BO, Korra BO",N/A,https://www.nyayayug.com/,4.7,3.0,"District court, court road, Jehanabad, Bihar 804408",804406,25.2036038,84.98385789999999,ChIJxckQOgC18jkRkXtTUxFymsg,https://www.google.com/maps/place/?q=place_id:ChIJxckQOgC18jkRkXtTUxFymsg,part_378,2026-09-20 20:35:38
Prakash kumar (Advocate),Advocate and Lawyer,Public defender's office,"Public defender's office, Civil law attorney, Criminal justice attorney",804406,Bihar Circle,Patna HQ Region,Gaya Division,"Ghosi SO Jehanabad, Ginji BO, Korra BO",+91 81300 39566,N/A,5.0,2.0,"MOH-premnagar, horilganj, Jehanabad, Bihar 804408",horilganj,25.2054486,84.9859105,ChIJ-0iTs2S18jkRoCyU60xCFgk,https://www.google.com/maps/place/?q=place_id:ChIJ-0iTs2S18jkRoCyU60xCFgk,part_378,2026-09-20 20:35:38
Surya Bhushan Prasad – Advocate & Tax Consultant,Advocate and Lawyer,Lawyer,Lawyer,804406,Bihar Circle,Patna HQ Region,Gaya Division,"Ghosi SO Jehanabad, Ginji BO, Korra BO",+91 94314 76350,N/A,,,"Ambedkar Chowk, opposite Zila Parishad, Jehanabad, Bihar 804408",804406,25.2035269,84.98690239999999,ChIJGfOcOmq18jkRMHadIXMdfQM,https://www.google.com/maps/place/?q=place_id:ChIJGfOcOmq18jkRMHadIXMdfQM,part_378,2026-09-20 20:35:38
Advocacy,Advocate and Lawyer,Civil law attorney,"Civil law attorney, Service establishment",804406,Bihar Circle,Patna HQ Region,Gaya Division,"Ghosi SO Jehanabad, Ginji BO, Korra BO",+91 73669 98902,N/A,,,"Advocacy, 804406, India",804406,25.2116905,84.989569,ChIJyTbBuky18jkR578KABCTvlU,https://www.google.com/maps/place/?q=place_id:ChIJyTbBuky18jkR578KABCTvlU,part_378,2026-09-20 20:35:38
Sr. Adv. Nawal Kishore,Advocate and Lawyer,Criminal justice attorney,"Criminal justice attorney, Lawyer",804406,Bihar Circle,Patna HQ Region,Gaya Division,"Ghosi SO Jehanabad, Ginji BO, Korra BO",N/A,N/A,5.0,6.0,"6X3P+X45, Court area, horilganj, near devi mandir, opp. Dena bank, Jehanabad, Bihar 804408",804406,25.2048992,84.9853523,ChIJzyZa34O18jkRX-DLVpl9d_Q,https://www.google.com/maps/place/?q=place_id:ChIJzyZa34O18jkRX-DLVpl9d_Q,part_378,2026-09-20 20:35:38
Satya bhai,Advocate and Lawyer,General practice attorney,General practice attorney,804406,Bihar Circle,Patna HQ Region,Gaya Division,"Ghosi SO Jehanabad, Ginji BO, Korra BO",N/A,N/A,5.0,1.0,"54XJ+5XR, Dist, Samarqand, Bihar 804432",804406,25.1979902,85.1323779,ChIJl-KROsbH8jkRgOZIHUNFwWw,https://www.google.com/maps/place/?q=place_id:ChIJl-KROsbH8jkRgOZIHUNFwWw,part_378,2026-09-20 20:35:38
Advocate Vinay Kumar,Advocate and Lawyer,Lawyer,"Lawyer, Service establishment",804406,Bihar Circle,Patna HQ Region,Gaya Division,"Ghosi SO Jehanabad, Ginji BO, Korra BO",N/A,https://advvinay.shbhmkr.workers.dev/,,,"Advocate Vinay Kumar, 804406, India",804406,25.2116905,84.989569,ChIJr56uisNX0qcRZA5ibYX_hMs,https://www.google.com/maps/place/?q=place_id:ChIJr56uisNX0qcRZA5ibYX_hMs,part_378,2026-09-20 20:35:38
Advocate Ranjit Kumar (Residence),Advocate and Lawyer,Legal services,Legal services,804406,Bihar Circle,Patna HQ Region,Gaya Division,"Ghosi SO Jehanabad, Ginji BO, Korra BO",N/A,N/A,5.0,,"At - Sumitram's, Babhanlai - Lai Rd, Lai, Babhanlai, Bihar 801112",804406,25.4934093,84.80915,ChIJTXVkos1XjTkRfpaRzpwkxPo,https://www.google.com/maps/place/?q=place_id:ChIJTXVkos1XjTkRfpaRzpwkxPo,part_378,2026-09-20 20:35:39
Advocate Vivek Singh - The Chambers of Vivek Singh,Advocate and Lawyer,Lawyer,Lawyer,804406,Bihar Circle,Patna HQ Region,Gaya Division,"Ghosi SO Jehanabad, Ginji BO, Korra BO",+91 70440 88153,https://linkedin.com/in/viveklex,4.9,,"near Tajpur Market, Uriyanpur, Chhapra, Cheful, Bihar 841209",Uriyanpur,25.912981499999997,84.4881213,ChIJR7L9qJSTkjkRTINkF90E4xE,https://www.google.com/maps/place/?q=place_id:ChIJR7L9qJSTkjkRTINkF90E4xE,part_378,2026-09-20 20:35:39
